0.006955848	0.12880488	-0.04281849	0.021162702	0.12675852	0.17757833	0.04639181	0.026004659	0.050528854	0.036806997	0.035444777	0.059234466	-0.00579524	0.15789971	0.0036514532	0.09285851
0.05019528	0.052671358	0.057719596	0.15561603	0.2027862	-0.09323134	0.052528255	-0.009304352	-0.22854336	-0.0321911	-0.12728673	0.20079227	0.07303653	-0.046800833	-0.02141746	0.22889322
-0.19752306	0.071405225	0.05244874	-0.18696375	0.09351936	0.119085886	-0.20468459	0.08911448	0.021946374	0.11451077	0.026862362	-0.09690635	0.08085101	0.0025030554	0.05062105	0.047776792
0.017357187	0.010624835	-0.007891133	0.047617856	0.023767766	0.04347434	0.025055407	-0.03118977	-0.0078094057	-0.059719104	-0.09048355	-0.09279401	-0.060812853	0.013785943	0.091435395	-0.007855647
0.11833486	0.09787055	-0.11197083	0.059789766	0.028086582	0.07030966	0.018750848	-0.03236435	0.15145332	-0.11997264	-0.007040979	-0.00018294973	-0.076898865	0.02993629	0.13311629	-0.06549849
0.060225107	-0.039681315	0.20985164	-0.19235493	-0.18706341	0.20919381	-0.036144227	0.038453773	0.11589091	0.14233981	-0.16794299	-0.24906857	-0.10837979	0.06509443	-0.08922685	-0.008175201
-0.032263935	0.1226046	0.08624003	-0.041092847	0.15165399	0.097898185	-0.17080428	0.08734423	-0.03413295	0.04470383	-0.028174475	0.062255006	0.14719982	0.18408604	-0.12174277	0.03438889
-0.00885992	0.1790783	-0.021860128	0.03507895	-0.040428035	-0.08929349	-0.12015985	0.013010002	-0.16327256	-0.05545813	-0.06307129	0.0515161	0.034118515	0.013326413	-0.05857425	0.05097013
0.17253801	0.01951923	-0.00704231	-0.1676291	-0.22366697	0.18255383	-0.16056253	-0.016414857	0.10228	0.033479042	-0.0038983198	-0.097902335	-0.19338979	0.0413016	0.037517842	-0.11336222
0.04347208	0.016999194	0.10424803	-0.08095511	-0.04627215	0.059469257	0.08186003	0.052198716	-0.08862535	0.067315176	-0.07692801	-0.02851177	-0.14818777	0.005145388	-0.13259391	-0.010851715
0.11577904	0.15053545	0.049029928	0.059771195	-0.071503155	0.04220142	-0.09424231	-0.17227654	-0.06048165	0.15907295	0.1783925	0.022378454	0.0277106	0.028614938	-0.20278968	0.1652196
-0.03943295	0.12193673	0.00018011997	-0.006901798	-0.059429556	-0.016226076	-0.16279826	0.030616444	0.11582095	0.11370789	0.07212665	0.10541073	0.0841139	-0.10076812	-0.06203181	-0.06042022
0.020150412	0.04870747	-0.15818675	0.006964824	-0.099849224	0.08498641	-0.05429935	0.010946873	0.20282201	-0.054879792	0.02227584	0.040114366	-0.03027134	-0.044970028	0.07544447	-0.18190369
0.023333207	-0.0098686125	0.085730284	0.09904477	0.065444075	0.059496857	-0.039865516	0.059230134	-0.036785543	-0.020965008	-0.06429255	0.08509845	0.05909297	0.012827312	0.039060224	0.086326495
-0.044008713	0.026167331	-0.10129154	0.019711817	0.18423575	-0.01382029	-0.027345734	0.09782015	-0.1643226	-0.13624865	-0.04163983	0.053149868	0.16093595	0.05259414	0.08014765	-0.046873532
-0.008276562	0.018531673	-0.0155910915	0.16196582	0.0784677	-0.04920834	0.027322497	0.051669214	-0.067048654	-0.040982004	0.07265285	0.15582374	0.09103015	-0.16551262	0.07352194	-0.078120284
-0.03933863	-0.048679184	-0.1439285	0.106730565	0.06852412	0.043398004	0.019708455	0.052048482	0.098261304	-0.033491675	-0.03991003	0.17555885	0.1281767	0.04495738	0.02875394	0.037640814
-0.00456484	-0.06657401	0.08840167	0.11941088	0.08729963	0.036676325	0.08597318	0.071784854	-0.08259109	-0.047035575	-0.19457406	0.08775971	0.0558752	0.12490088	0.061751205	0.07723712
-0.16137834	-0.103520215	0.30921376	-0.20920731	0.0036324523	0.1245423	-0.12447554	-0.053117618	0.067892045	0.10941903	-0.08961741	-0.18835928	-0.30246416	0.23348267	0.11616753	0.05887449
0.110804245	0.14663666	-0.13096589	0.09650837	-0.12579706	0.08003415	0.051183797	-0.033906907	0.08712452	-0.08516475	-0.024455816	0.043005884	-0.16142297	-0.05009312	-0.058723114	0.025471436
0.15714131	0.08512402	0.0876931	-0.022512404	-0.073848225	0.025217155	0.009133688	-0.010792363	0.11286694	0.034692984	-0.029801207	0.08426706	-0.03005943	-0.020497253	0.053214002	0.021142885
-0.04460906	-0.035970982	0.073429875	-0.04122235	-0.037177783	-0.05425179	-0.013407975	-0.09193731	-0.03600605	-0.037995297	0.055117626	-0.06833165	0.02370706	-0.08816635	0.038127683	0.07323058
-0.05158394	-0.0038071896	-0.058331445	0.07540742	0.05460258	-0.122157715	0.094657466	-0.10581771	0.026938014	-0.012807912	-0.012717951	0.10573032	0.13313898	-0.077037744	-0.035568986	-0.026065616
-0.023836698	0.14759618	0.18014686	-0.019625908	0.0031393643	-0.03226271	0.09359298	-0.023285842	-0.11155217	0.042215355	0.06332974	-0.002527702	-0.012866454	0.024220088	-0.072148636	0.14831132
-0.025353175	-0.03693775	0.13175185	0.016470106	0.03504713	0.087950036	-0.02753382	0.018810144	0.09393039	0.0829886	-0.063836046	-0.039578207	-0.06451907	0.023301613	-0.002457283	0.02530131
0.011024292	0.16045241	-0.20067692	-0.1594715	-0.12240359	-0.019022906	-0.10361678	-0.050173815	0.055363588	-0.06932079	0.14144927	-0.0035875333	-0.046690762	-0.022168364	-0.06491059	-0.08275934
-0.015695123	0.05210961	-0.11358702	-0.072075024	0.0070739887	-0.0002609241	-0.18121389	0.083086446	0.010470385	-0.051269963	-0.08061761	-0.12494122	-0.0529415	0.11877947	0.09748624	-0.0958897
-0.17908886	0.14612976	0.021924406	0.25913486	0.1435328	-0.13579029	0.16520107	-0.08830973	-0.27245724	0.05787194	0.20034388	0.34614533	0.22457886	-0.26518187	-0.2053785	0.17303078
0.000889726	0.11003061	0.055519458	0.13646007	0.116036944	0.0064368257	0.11699489	-0.0011102328	0.09646052	0.10371968	0.015470558	0.03783403	0.10450134	-0.082023636	0.10936942	0.027272992
0.07856162	-0.099193506	0.02555205	0.057078786	0.0934446	-0.003884679	0.108480826	0.008373511	0.14206262	0.007837923	-0.0358091	-0.033578787	0.016237972	0.038660374	-0.034521356	0.030340446
0.05334005	0.106288545	-0.17688163	-0.00635155	0.011100458	-0.008703773	-0.029517258	0.027951071	0.08829318	0.010764061	0.09497537	0.1117588	-0.0697544	-0.04223091	0.008534318	-0.16069016
0.051347192	0.23306452	-0.040103123	0.18774033	-0.00883631	-0.08572794	0.050830144	-0.063669704	0.004771406	0.14836377	0.15032996	0.1924453	0.21523443	-0.28516826	-0.18682468	0.011916945
0.18116032	-0.01056338	-0.29706088	-0.062107533	-0.09138393	0.11281515	-0.12104433	0.08938241	0.12629281	-0.010875346	0.06597564	0.054066636	-0.12002033	-0.0011846327	0.083616525	-0.10491182
0.037261013	-0.020029383	-0.21950415	0.008369351	-0.035666868	0.029162142	-0.027711697	-0.06661008	0.13105217	-0.08155722	0.044688582	-0.089000106	-0.046301022	-0.06612737	0.06149015	-0.036062483
0.10565888	0.037908044	-0.123390414	0.12847611	0.060519278	0.0040261163	0.00817088	-0.051087707	-0.101467	-0.07735428	0.044893622	0.021480469	0.08932443	0.041671745	0.030379768	-0.05725716
-0.013337213	-0.008410341	-0.012272448	-0.09787222	-0.1622397	0.094494686	-0.116596475	-0.16871247	-0.07111372	0.024481978	-0.07583465	-0.09170938	-0.091243975	0.10204493	-0.008013435	-0.03204097
-0.090241246	0.09786205	0.1466926	-0.15445986	-0.016830198	0.0018360642	-0.050920464	0.042339467	0.0795395	0.03884091	-0.03253552	-0.13974492	0.041992705	0.053659484	-0.10869076	0.10447529
-0.1640208	-0.10415058	0.23365994	-0.20578364	-0.12994124	0.08490038	-0.1092718	0.10003504	-0.071092	-0.084893085	-0.20294032	-0.21690324	-0.16790214	0.17522147	0.1270021	-0.04160169
0.008225801	-0.09300218	0.04094741	0.09740248	-0.0072333254	0.037923068	0.1439122	-0.09167481	-0.0066311043	-0.04164699	0.09648389	-0.00026939964	0.07941782	0.14286938	-0.03188518	-0.028080242
-0.01762308	0.005976841	-0.111612596	-0.0040391213	-0.07198986	0.1371183	-0.18482704	0.026110206	-0.077505566	0.036740888	-0.030039694	0.10424146	-0.057754736	0.06305422	0.077085555	-0.053837724
0.030723343	0.02472481	0.039516076	0.04672483	0.011597426	-0.009610733	-0.0006020416	-0.0033728073	0.0019038395	0.0452333	0.13961515	-0.11250262	-0.031103285	0.11294565	-0.06915799	0.09391561
-0.054978523	0.007971775	-0.09935021	-0.08134022	0.0973091	0.114804216	-0.014555898	0.06719263	0.085318804	-0.04124735	-0.0055884677	0.034510855	0.045019995	0.06406555	0.063664034	0.0024549577
-0.05207399	0.12165495	0.09708297	0.038102355	0.047210734	0.07462127	0.014016664	0.07462326	-0.036717854	-0.024522662	-0.060209252	0.1113969	0.045765746	0.0788745	-0.00569075	0.0048470604
0.0034931235	-0.018877292	-0.06547291	0.02522879	0.111641705	-0.055568863	0.08474403	-0.020526458	0.107864946	-0.02626901	0.023258332	-0.082811326	0.118370645	-0.08186706	0.0030325653	-0.06368602
0.17995593	0.13364294	-0.07610756	0.1636903	0.01984751	0.06043313	-0.05439138	0.11517572	-0.07552679	-0.14238653	-0.15520848	0.16692494	0.002242052	0.010573469	0.13318573	-0.10847364
0.06585939	-0.07337014	-0.019655708	0.07215924	-0.0053487467	0.03211993	0.043386877	-0.025245823	0.09315831	0.05290589	0.15087701	0.13900568	0.07696464	0.044864774	-0.05797863	0.10712803
-0.113440044	-0.11051531	-0.014875573	0.09505212	0.08807045	0.049184214	-0.08820311	0.060471397	0.025259558	0.012568102	-0.13762668	0.034440476	0.11370244	0.007997464	0.16655847	-0.08600041
0.056813978	0.064277455	-0.17232211	-0.107043326	0.06724274	0.01186634	0.0015529712	0.0065608295	0.112958	-0.07907844	0.053324092	0.07342355	0.016623154	0.0135704875	0.046951838	-0.09776182
0.19944103	0.096362345	0.15521014	-0.13942055	-0.07398726	0.13064833	-0.0070325984	-0.20761591	0.07158645	0.14003809	0.1364088	-0.10584802	-0.13626416	0.05258776	-0.21525405	0.076821946
0.16481425	-0.003852922	0.056424536	-0.09673929	-0.06141049	0.036454156	-0.09005766	-0.05532171	0.15183465	0.11292708	0.012620088	-0.19903697	-0.11007498	0.09500306	0.019987786	0.064728044
0.16723081	0.119544715	0.12453547	-0.20137845	-0.03467654	-0.03421564	0.038138166	-0.18094118	0.14706908	0.23980427	0.19344473	-0.2655725	-0.20142141	0.021737928	-0.21883541	0.13678779
0.06868864	-0.010518309	0.09738379	-0.043989845	0.08827573	0.010956989	0.036195092	-0.16568944	-0.043571766	0.15837124	0.1654142	-0.09836119	-0.0535928	0.14641576	-0.10386034	0.14918838
-0.0010587627	-0.01403924	0.030732177	-0.14133072	-0.09128409	-0.02489458	0.02695207	-0.10378573	0.11729927	0.013663121	0.12244242	-0.03448911	-0.16393521	0.058306877	-0.07401391	0.03133661
-0.16976242	-0.11475795	0.13746394	-0.19806589	0.022151142	0.19387363	-0.045727793	0.17141715	0.07947407	-0.042546604	-0.19081679	-0.21929029	-0.1394926	0.10094662	0.1764281	-0.0786879
-0.0053182775	-0.0020831574	-0.0357522	-0.08312278	-0.14859751	0.028285079	-0.024422897	0.1352619	0.025166277	-0.022939887	-0.16938297	-0.047069658	-0.014926913	-0.017864594	0.10983853	-0.089153506
-0.030691901	-0.084453404	-0.085838415	0.052371293	-0.06683463	0.018925358	0.08659806	0.04807683	0.092569	-0.03323298	0.008872734	0.05858641	-0.080857	0.019522402	-0.038555887	0.038041178
-0.11905665	-0.15670852	0.22960527	-0.18282764	-0.070203416	0.094326586	-0.07236297	0.1567355	-0.0026917693	-0.14681748	-0.13055512	-0.2292739	-0.18025133	0.17056015	0.1730265	-0.13679317
0.025503892	-0.022359364	-0.064178444	0.11895945	0.0723811	0.09078759	-0.07322385	0.072117805	0.004597633	-0.0655236	-0.052505504	0.07532134	0.0914841	-0.04592045	0.046714064	-0.060005326
-0.0088480385	0.0038297165	-0.10610292	-0.014556705	0.055716682	0.03213244	0.09822167	0.19462581	0.0434042	0.0593966	0.037881494	-0.047613624	0.09170462	0.12553236	0.090720244	-0.11789031
-0.029144876	-0.0020176822	0.014908691	-0.0009826208	-0.03775148	0.05405914	-0.015948594	-0.07688915	-0.09641463	0.0036038419	0.035664827	-0.05374861	-0.12506235	0.06516745	-0.054901723	0.031583134
-0.029757097	-0.12548482	-0.09697312	-0.035234783	0.09780614	0.07772994	0.13379246	0.011975663	0.03855197	-0.0064869043	-0.08094791	-0.062000845	-0.00067056186	0.07336548	0.1016677	-0.036119316
-0.021179045	0.108224235	0.1180744	-0.02605689	0.078517266	0.018151352	0.062093165	-0.12501144	0.029796043	0.10601437	0.18913162	-0.08774258	0.062006667	-0.06770606	-0.1617335	0.13109395
0.16370748	0.015288678	-0.008537227	0.0023040231	0.0076079573	0.021402156	0.0019006412	-0.0033644973	-0.032040745	-0.022208726	0.11001438	-0.06685647	-0.02218264	0.12887841	-0.035671476	-0.0031843504
0.06141899	-0.11641428	-0.23389633	0.2272842	0.10603735	0.023029955	0.112783775	0.21300232	0.025634712	-0.14872846	-0.12262177	0.16269243	0.150968	0.03471106	0.22226593	-0.17948914
-0.11126372	0.12540129	0.012262381	0.12530074	0.083491676	-0.1922403	0.17745195	-0.18211982	-0.21165398	0.09093764	0.15160824	0.13432886	0.21069366	-0.18318248	-0.26205447	0.15922353
-0.18738738	-0.10578618	-0.065793745	0.018986382	0.06339423	0.02461464	0.068602756	0.09440833	-0.08125574	-0.11096532	-0.022838216	0.098607466	0.07526218	0.055154003	-0.008201392	-0.042189132
0.10956106	0.01609269	-0.21548252	-0.10342067	-0.19629607	0.16922855	-0.1414115	0.030316554	0.13215952	-0.025862759	0.07097593	-0.030952493	-0.22114776	-0.015186893	0.04563815	-0.19387136
-0.14474463	0.041606087	-0.16387501	-0.04082024	-0.09169971	0.13288577	-0.076407015	-0.1086312	0.026528226	0.046366476	0.0046126433	0.117829494	-0.0048015933	-0.09767372	0.024966843	-0.05946067
-0.07115316	0.07948267	-0.07002559	-0.0062205945	-0.062327467	0.065161064	0.06906154	0.103691615	0.012035952	0.06716707	0.08350423	0.08681907	-0.0003411441	-0.07498114	-0.08256135	-0.090717144
0.06897426	0.022374397	-0.047011647	0.0546495	0.09288635	0.061548628	-0.016201554	0.045991678	0.07325634	-0.07855134	-0.0040282253	0.050466828	0.06470012	0.053966727	0.095822774	-0.03251761
-0.03556864	0.029561521	-0.09121185	0.10114089	0.011142203	-0.0227741	0.042353857	0.14868742	0.0029624773	-0.0813604	0.07349158	0.12632062	0.111837626	0.002001255	0.018698104	-0.06801821
0.20372552	0.17789428	-0.19162823	0.10396558	-0.08875052	0.0773383	0.10413351	-0.011478879	0.10397077	0.07135129	0.06938485	0.09228423	0.09443754	-0.17253584	-0.019385753	0.026248634
0.05725287	-0.040627815	-0.11349945	0.06807416	0.11011379	0.066766836	0.015503343	0.16427544	0.04536698	-0.060194988	-0.041248966	0.13008395	0.05925901	0.04745396	0.06480359	-0.07303971
-0.09355385	-0.10470999	-0.15266377	-0.0015957041	0.1258311	0.084424734	-0.047009353	0.1784516	-0.0035766072	-0.1585377	-0.1608994	-0.0050840005	0.013207239	0.06447841	0.10918981	-0.0760342
0.1958372	0.01788963	0.19447602	-0.13106744	-0.09169794	0.08076477	-0.00967716	-0.26195183	0.027303478	0.25801677	0.15401383	-0.21867141	-0.22709712	0.05505335	-0.23904544	0.13750784
0.08283783	0.0008433839	0.107918926	-0.022999862	0.15124755	0.07285136	-0.04440215	-0.021710692	-0.15932819	0.011625474	-0.025535146	0.038861673	-0.085848555	0.18160819	-0.056312967	0.03607798
-0.0038070607	-0.030562378	0.007933488	-0.043474466	0.13573265	-0.0801741	0.047491305	0.11370516	0.08745785	-0.09069597	-0.1285142	0.012143658	-0.02935762	0.035474956	0.05529956	-0.0064936024
0.09312844	0.060170546	0.040288266	-0.12061787	0.024543196	0.057671927	0.015011459	0.022516824	0.014144171	-0.04095829	-0.059101004	-0.07350542	-0.066967554	0.12185762	0.15551224	-0.065877646
-0.13102835	0.10134501	-0.26857403	0.05031415	0.018613003	-0.024480576	0.0534697	0.14374371	0.031077133	-0.092581466	0.080627546	0.15124196	0.1458031	0.0030861269	0.14017504	-0.11186549
-0.03702936	0.027675776	-0.06309814	-0.029126883	0.036783893	0.047567397	-0.05254994	0.0025280442	0.006245139	-0.028737118	0.023663089	-0.030684887	-0.07529953	0.038558215	0.047263965	-0.025979938
0.041119993	-0.10969589	0.07439319	0.017133484	-0.088558406	-0.016252385	-0.05530955	0.07454657	-0.14220175	-0.077611096	-0.07179581	0.0018692113	0.0016875906	0.072894715	0.07947469	0.0013596383
